CRUISE,HAUL_NO,VESSEL,HAUL_DATE,YEAR,MONTH,CTD_INDEX,STATION,DEPTH_STRATA,SWEEP,BOTTOM_DEPTH,PROBLEM,STANDARD_STATION
0304,35,DSJ,2003-05-24 00:40:42.000,2003,5,59,116,2,2,797,0,1
0304,36,DSJ,2003-05-24 01:41:51.000,2003,5,60,115,2,2,91,0,1
0304,37,DSJ,2003-05-24 03:14:58.000,2003,5,NULL,111,1,2,36,0,1
0304,38,DSJ,2003-05-24 04:14:51.000,2003,5,61,112,2,2,73,0,1
0304,40,DSJ,2003-05-24 23:04:43.000,2003,5,71,110,2,2,2320,0,1
0304,41,DSJ,2003-05-25 00:33:11.000,2003,5,NULL,109,2,2,546,0,1
0304,42,DSJ,2003-05-25 01:38:54.000,2003,5,NULL,113,2,2,910,0,1
0304,43,DSJ,2003-05-25 02:40:19.000,2003,5,72,117,2,2,1820,0,1
0304,44,DSJ,2003-05-25 04:05:23.000,2003,5,73,118,2,2,910,0,1
0304,45,DSJ,2003-05-25 21:13:09.000,2003,5,83,123,2,2,96,0,1
0304,46,DSJ,2003-05-25 22:29:26.000,2003,5,84,124,2,2,130,0,1
0304,47,DSJ,2003-05-26 00:02:44.000,2003,5,85,125,2,2,169,0,1
0304,48,DSJ,2003-05-26 01:26:06.000,2003,5,86,126,2,2,491,0,1
0304,49,DSJ,2003-05-26 03:32:18.000,2003,5,87,127,2,2,1010,0,1
0304,50,DSJ,2003-05-26 21:33:35.000,2003,5,97,131,2,2,81,0,1
0304,51,DSJ,2003-05-26 22:41:48.000,2003,5,98,132,2,2,94,0,1
0304,52,DSJ,2003-05-27 00:57:55.000,2003,5,99,133,2,2,173,0,1
0304,53,DSJ,2003-05-27 02:41:43.000,2003,5,100,134,2,2,546,0,1
0304,55,DSJ,2003-05-27 21:41:12.000,2003,5,110,152,2,2,115,0,1
0304,56,DSJ,2003-05-27 23:20:02.000,2003,5,NULL,154,2,2,1080,0,1
0304,57,DSJ,2003-05-28 00:49:37.000,2003,5,NULL,156,2,2,86,0,1
0304,58,DSJ,2003-05-28 03:03:24.000,2003,5,NULL,160,2,2,89,0,1
0304,60,DSJ,2003-05-28 21:24:26.000,2003,5,120,170,2,2,200,0,1
0304,61,DSJ,2003-05-28 22:25:43.000,2003,5,121,168,2,2,126,0,1
0304,62,DSJ,2003-05-29 00:11:41.000,2003,5,122,167,2,2,92,0,1
0304,63,DSJ,2003-05-29 01:10:54.000,2003,5,123,166,2,2,73,0,1
0304,64,DSJ,2003-05-29 02:40:44.000,2003,5,124,165,1,2,53,0,1
0304,65,DSJ,2003-05-29 03:05:33.000,2003,5,124,165,1,2,53,0,1
0304,66,DSJ,2003-05-31 21:47:57.000,2003,5,127,139,1,2,60,0,1
0304,67,DSJ,2003-05-31 23:12:46.000,2003,5,128,138,1,2,60,0,1
0304,68,DSJ,2003-06-01 00:58:31.000,2003,6,129,237,1,2,76,0,1
0304,69,DSJ,2003-06-01 21:25:38.000,2003,6,130,119,2,3,79,0,1
0304,70,DSJ,2003-06-01 22:47:32.000,2003,6,131,114,2,3,245,0,1
0304,71,DSJ,2003-06-02 01:02:35.000,2003,6,132,116,2,3,685,0,1
0304,72,DSJ,2003-06-02 02:00:03.000,2003,6,133,115,2,3,96,0,1
0304,73,DSJ,2003-06-02 03:10:46.000,2003,6,NULL,111,1,3,42,0,1
0304,74,DSJ,2003-06-02 04:03:54.000,2003,6,133,112,2,3,75,0,1
0304,75,DSJ,2003-06-02 21:34:40.000,2003,6,141,110,2,3,2307,0,1
0304,76,DSJ,2003-06-02 23:02:51.000,2003,6,142,109,2,3,1063,0,1
0304,77,DSJ,2003-06-03 01:12:17.000,2003,6,143,113,2,3,910,0,1
0304,78,DSJ,2003-06-03 02:33:06.000,2003,6,144,117,2,3,1910,0,1
0304,79,DSJ,2003-06-03 04:14:27.000,2003,6,145,118,2,3,1000,0,1
0304,80,DSJ,2003-06-03 21:31:01.000,2003,6,155,127,2,3,1001,0,1
0304,81,DSJ,2003-06-03 23:04:38.000,2003,6,156,126,2,3,455,0,1
0304,82,DSJ,2003-06-04 01:15:38.000,2003,6,157,125,2,3,167,0,1
0304,83,DSJ,2003-06-04 02:02:40.000,2003,6,158,124,2,3,130,0,1
0304,84,DSJ,2003-06-04 03:37:34.000,2003,6,159,123,2,3,83,0,1
0304,85,DSJ,2003-06-04 21:41:12.000,2003,6,168,131,2,3,87,0,1
0304,86,DSJ,2003-06-04 22:43:25.000,2003,6,169,132,2,3,97,0,1
0304,87,DSJ,2003-06-05 00:45:01.000,2003,6,170,133,2,3,168,0,1
0304,88,DSJ,2003-06-05 02:04:31.000,2003,6,171,134,2,3,546,0,1
0304,89,DSJ,2003-06-05 04:09:43.000,2003,6,172,135,2,3,841,0,1
0304,90,DSJ,2003-06-05 21:20:47.000,2003,6,181,152,2,3,100,0,1
0304,91,DSJ,2003-06-05 22:46:25.000,2003,6,182,154,2,3,1343,0,1
0304,92,DSJ,2003-06-06 00:33:46.000,2003,6,183,156,2,3,77,0,1
0304,93,DSJ,2003-06-06 02:14:00.000,2003,6,184,160,2,3,91,0,1
0304,94,DSJ,2003-06-06 03:59:15.000,2003,6,185,162,2,3,1335,0,1
0304,95,DSJ,2003-06-06 21:29:07.000,2003,6,194,171,2,3,449,0,1
0304,96,DSJ,2003-06-06 22:23:56.000,2003,6,195,170,2,3,204,0,1
0304,97,DSJ,2003-06-06 23:57:08.000,2003,6,196,168,2,3,127,0,1
0304,98,DSJ,2003-06-07 01:00:50.000,2003,6,197,167,2,3,91,0,1
0304,99,DSJ,2003-06-07 02:30:37.000,2003,6,198,166,2,3,79,0,1
0304,100,DSJ,2003-06-07 03:38:41.000,2003,6,199,165,1,3,55,0,1
0304,101,DSJ,2003-06-07 21:31:52.000,2003,6,202,139,1,3,58,0,1
0304,102,DSJ,2003-06-07 22:11:41.000,2003,6,202,139,1,3,58,0,1
0304,103,DSJ,2003-06-07 23:23:17.000,2003,6,203,138,1,3,58,0,1
0304,104,DSJ,2003-06-08 01:03:36.000,2003,6,204,237,1,3,73,1,0
0304,110,DSJ,2003-06-09 21:46:05.000,2003,6,206,171,2,3,390,0,1
0304,111,DSJ,2003-06-09 23:03:18.000,2003,6,NULL,170,2,3,210,0,1
0304,112,DSJ,2003-06-10 00:08:26.000,2003,6,207,168,2,3,127,0,1
0304,113,DSJ,2003-06-10 01:38:18.000,2003,6,NULL,167,2,3,91,0,1
0304,114,DSJ,2003-06-10 02:33:28.000,2003,6,208,166,2,3,73,0,1
0304,115,DSJ,2003-06-10 03:46:08.000,2003,6,NULL,165,1,3,55,0,1
0304,116,DSJ,2003-06-10 21:30:41.000,2003,6,214,237,1,3,72,0,1
0304,117,DSJ,2003-06-10 22:52:44.000,2003,6,NULL,138,1,3,53,3,0
0304,118,DSJ,2003-06-11 00:08:57.000,2003,6,215,139,1,3,56,0,1
0403,1,DSJ,2004-05-04 22:34:41.000,2004,5,1,401,2,NULL,840,0,1
0403,2,DSJ,2004-05-05 01:02:38.000,2004,5,NULL,402,2,NULL,300,0,1
0403,3,DSJ,2004-05-05 03:33:12.000,2004,5,NULL,403,2,NULL,1350,0,1
0403,4,DSJ,2004-05-05 05:05:03.000,2004,5,2,NULL,2,NULL,1325,1,0
0403,5,DSJ,2004-05-05 20:52:42.000,2004,5,8,411,2,NULL,900,0,1
0403,6,DSJ,2004-05-05 22:17:38.000,2004,5,9,412,2,NULL,1850,0,1
0403,7,DSJ,2004-05-06 01:09:35.000,2004,5,10,413,2,NULL,800,0,1
0403,8,DSJ,2004-05-06 03:03:30.000,2004,5,11,414,2,NULL,100,0,1
0403,9,DSJ,2004-05-06 04:15:36.000,2004,5,11,415,2,NULL,582,1,0
0403,10,DSJ,2004-05-06 20:47:27.000,2004,5,18,421,2,NULL,100,0,1
0403,11,DSJ,2004-05-06 22:21:55.000,2004,5,19,422,2,NULL,350,0,1
0403,12,DSJ,2004-05-07 00:46:47.000,2004,5,20,423,2,NULL,115,0,1
0403,13,DSJ,2004-05-07 02:16:35.000,2004,5,21,424,2,NULL,175,0,1
0403,14,DSJ,2004-05-07 04:19:50.000,2004,5,22,425,2,NULL,1800,1,0
0403,15,DSJ,2004-05-07 21:10:53.000,2004,5,30,431,2,NULL,58,0,1
0403,16,DSJ,2004-05-07 22:02:16.000,2004,5,31,432,2,NULL,100,0,1
0403,17,DSJ,2004-05-07 23:45:44.000,2004,5,32,433,2,NULL,256,0,1
0403,18,DSJ,2004-05-08 01:52:55.000,2004,5,33,434,2,NULL,790,0,1
0403,19,DSJ,2004-05-08 04:19:45.000,2004,5,34,435,2,NULL,972,0,1
0403,20,DSJ,2004-05-08 20:47:45.000,2004,5,40,441,2,NULL,95,0,1
0403,21,DSJ,2004-05-08 22:11:23.000,2004,5,41,442,2,NULL,162,0,1
0403,22,DSJ,2004-05-09 00:18:34.000,2004,5,42,443,2,NULL,550,0,1
0403,23,DSJ,2004-05-09 02:35:17.000,2004,5,NULL,444,2,NULL,900,0,1
0403,24,DSJ,2004-05-09 04:24:32.000,2004,5,43,445,2,NULL,1025,0,1
0403,25,DSJ,2004-05-09 21:15:06.000,2004,5,44,119,2,NULL,75,0,1
0403,26,DSJ,2004-05-09 22:26:35.000,2004,5,45,114,2,NULL,75,0,1
0403,27,DSJ,2004-05-10 00:35:54.000,2004,5,46,116,2,NULL,300,0,1
0403,28,DSJ,2004-05-10 01:35:02.000,2004,5,47,115,2,NULL,90,0,1
0403,29,DSJ,2004-05-10 03:09:21.000,2004,5,48,111,1,NULL,40,0,1
0403,30,DSJ,2004-05-10 04:27:26.000,2004,5,49,112,2,NULL,70,0,1
0403,31,DSJ,2004-05-10 21:05:22.000,2004,5,59,110,2,NULL,2330,0,1
0403,32,DSJ,2004-05-10 23:47:46.000,2004,5,60,109,2,NULL,936,0,1
0403,33,DSJ,2004-05-11 01:10:21.000,2004,5,61,113,2,NULL,900,0,1
0403,34,DSJ,2004-05-11 03:09:40.000,2004,5,62,117,2,NULL,1900,0,1
0403,35,DSJ,2004-05-11 04:35:20.000,2004,5,63,118,2,NULL,1000,0,1
0403,36,DSJ,2004-05-11 21:18:41.000,2004,5,73,123,2,NULL,84,0,1
0403,37,DSJ,2004-05-11 22:37:13.000,2004,5,74,124,2,NULL,125,0,1
0403,38,DSJ,2004-05-12 00:30:34.000,2004,5,75,125,2,NULL,500,0,1
0403,39,DSJ,2004-05-12 02:12:03.000,2004,5,76,126,2,NULL,430,0,1
0403,40,DSJ,2004-05-12 04:29:48.000,2004,5,77,127,2,NULL,1000,0,1
0403,41,DSJ,2004-05-12 21:10:54.000,2004,5,87,131,2,NULL,83,0,1
0403,42,DSJ,2004-05-12 22:55:07.000,2004,5,88,132,2,NULL,99,0,1
0403,43,DSJ,2004-05-13 00:52:10.000,2004,5,89,133,2,NULL,160,0,1
0403,44,DSJ,2004-05-13 02:36:43.000,2004,5,90,134,2,NULL,500,0,1
0403,46,DSJ,2004-05-13 21:23:46.000,2004,5,98,162,2,NULL,1218,0,1
0403,47,DSJ,2004-05-13 23:04:02.000,2004,5,99,160,2,NULL,87,0,1
0403,48,DSJ,2004-05-14 01:17:28.000,2004,5,100,156,2,NULL,78,0,1
0403,49,DSJ,2004-05-14 02:32:35.000,2004,5,101,154,2,NULL,1200,0,1
0403,50,DSJ,2004-05-14 04:24:09.000,2004,5,102,152,2,NULL,105,0,1
0403,51,DSJ,2004-05-14 21:13:41.000,2004,5,103,237,1,NULL,71,0,1
0403,52,DSJ,2004-05-14 22:01:44.000,2004,5,103,237,1,NULL,71,0,1
0403,53,DSJ,2004-05-14 23:45:53.000,2004,5,104,138,1,NULL,55,0,1
0403,54,DSJ,2004-05-15 00:23:35.000,2004,5,104,138,1,NULL,55,0,1
0403,55,DSJ,2004-05-15 02:21:16.000,2004,5,105,139,1,NULL,54,0,1
0403,56,DSJ,2004-05-15 03:01:04.000,2004,5,105,139,1,NULL,54,0,1
0403,57,DSJ,2004-05-15 21:42:56.000,2004,5,113,171,2,NULL,470,0,1
0403,58,DSJ,2004-05-15 23:09:27.000,2004,5,NULL,170,2,NULL,200,0,1
0403,59,DSJ,2004-05-16 00:24:19.000,2004,5,NULL,168,2,NULL,120,1,0
0403,60,DSJ,2004-05-16 01:32:17.000,2004,5,NULL,167,2,NULL,90,0,1
0403,61,DSJ,2004-05-16 02:31:09.000,2004,5,NULL,166,2,NULL,73,0,1
0403,62,DSJ,2004-05-16 03:37:58.000,2004,5,114,165,1,NULL,53,0,1
0403,63,DSJ,2004-05-16 21:34:26.000,2004,5,122,455,2,NULL,3395,0,1
0403,64,DSJ,2004-05-16 23:56:37.000,2004,5,123,454,2,NULL,900,0,1
0403,65,DSJ,2004-05-17 02:27:59.000,2004,5,NULL,453,2,NULL,115,0,1
0403,66,DSJ,2004-05-17 03:23:00.000,2004,5,NULL,452,2,NULL,89,0,1
0403,67,DSJ,2004-05-17 04:19:09.000,2004,5,124,183,1,NULL,60,0,1
0403,68,DSJ,2004-05-17 21:30:14.000,2004,5,129,465,2,NULL,3200,0,1
0403,69,DSJ,2004-05-17 23:21:12.000,2004,5,NULL,464,2,NULL,2000,0,1
0403,70,DSJ,2004-05-18 01:42:27.000,2004,5,130,463,2,NULL,465,0,1
0403,71,DSJ,2004-05-18 02:55:54.000,2004,5,131,462,2,NULL,105,0,1
0403,72,DSJ,2004-05-18 04:19:10.000,2004,5,132,461,1,NULL,60,0,1
0403,73,DSJ,2004-05-18 21:33:16.000,2004,5,138,475,2,NULL,1400,0,1
0403,74,DSJ,2004-05-18 23:56:05.000,2004,5,NULL,474,2,NULL,1520,0,1
0403,75,DSJ,2004-05-19 02:13:48.000,2004,5,139,473,2,NULL,240,0,1
0403,76,DSJ,2004-05-19 03:34:37.000,2004,5,NULL,472,2,NULL,120,0,1
0403,78,DSJ,2004-05-19 21:21:32.000,2004,5,142,455,2,NULL,3395,0,1
0403,79,DSJ,2004-05-19 23:38:16.000,2004,5,143,454,2,NULL,900,0,1
0403,80,DSJ,2004-05-20 02:03:53.000,2004,5,143,453,2,NULL,111,0,1
0403,81,DSJ,2004-05-20 03:03:26.000,2004,5,144,452,2,NULL,90,0,1
0403,82,DSJ,2004-05-20 04:14:50.000,2004,5,145,183,1,NULL,60,0,1
0403,83,DSJ,2004-05-20 21:19:31.000,2004,5,150,162,2,NULL,1700,0,1
0403,84,DSJ,2004-05-20 22:58:26.000,2004,5,NULL,160,2,NULL,90,0,1
0403,85,DSJ,2004-05-23 21:25:37.000,2004,5,151,119,2,NULL,90,0,1
0403,86,DSJ,2004-05-23 22:46:27.000,2004,5,152,114,2,NULL,70,0,1
0403,87,DSJ,2004-05-24 00:23:11.000,2004,5,NULL,116,2,NULL,310,0,1
0403,88,DSJ,2004-05-24 01:14:47.000,2004,5,153,115,2,NULL,90,0,1
0403,89,DSJ,2004-05-24 02:41:32.000,2004,5,154,111,1,NULL,36,0,1
0403,90,DSJ,2004-05-24 03:30:39.000,2004,5,155,112,2,NULL,75,0,1
0403,91,DSJ,2004-05-24 21:13:30.000,2004,5,165,110,2,NULL,2300,0,1
0403,92,DSJ,2004-05-24 22:40:22.000,2004,5,166,109,2,NULL,660,0,1
0403,93,DSJ,2004-05-25 00:59:50.000,2004,5,167,113,2,NULL,900,0,1
0403,94,DSJ,2004-05-25 02:15:45.000,2004,5,168,117,2,NULL,1900,0,1
0403,95,DSJ,2004-05-25 04:03:18.000,2004,5,169,118,2,NULL,1000,0,1
0403,96,DSJ,2004-05-25 21:22:42.000,2004,5,179,123,2,NULL,80,0,1
0403,97,DSJ,2004-05-25 22:30:01.000,2004,5,180,124,2,NULL,125,0,1
0403,98,DSJ,2004-05-26 00:06:30.000,2004,5,181,125,2,NULL,530,0,1
0403,99,DSJ,2004-05-26 01:44:27.000,2004,5,182,126,2,NULL,450,0,1
0403,100,DSJ,2004-05-26 03:51:00.000,2004,5,183,127,2,NULL,1260,0,1
0403,101,DSJ,2004-05-26 21:11:43.000,2004,5,193,131,2,NULL,91,0,1
0403,102,DSJ,2004-05-26 22:25:27.000,2004,5,194,132,2,NULL,95,0,1
0403,103,DSJ,2004-05-27 00:31:57.000,2004,5,195,133,2,NULL,200,0,1
0403,104,DSJ,2004-05-27 02:07:20.000,2004,5,196,134,2,NULL,550,0,1
0403,105,DSJ,2004-05-27 04:12:13.000,2004,5,197,135,2,NULL,1000,0,1
0403,106,DSJ,2004-05-27 21:12:38.000,2004,5,198,139,1,NULL,55,0,1
0403,107,DSJ,2004-05-27 22:04:38.000,2004,5,198,139,1,NULL,55,0,1
0403,108,DSJ,2004-05-27 23:04:44.000,2004,5,199,138,1,NULL,55,0,1
0403,109,DSJ,2004-05-27 23:40:50.000,2004,5,199,138,1,NULL,55,0,1
0403,110,DSJ,2004-05-28 01:33:14.000,2004,5,200,237,1,NULL,72,0,1
0403,111,DSJ,2004-05-28 02:04:31.000,2004,5,200,237,1,NULL,72,0,1
0403,112,DSJ,2004-05-28 21:37:34.000,2004,5,209,162,2,NULL,1750,0,1
0403,113,DSJ,2004-05-28 23:36:04.000,2004,5,210,160,2,NULL,95,0,1
0403,114,DSJ,2004-05-29 01:36:57.000,2004,5,NULL,156,2,NULL,80,0,1
0403,115,DSJ,2004-05-29 03:08:10.000,2004,5,NULL,154,2,NULL,1200,0,1
0403,117,DSJ,2004-05-30 21:28:28.000,2004,5,216,119,2,NULL,87,0,1
0403,118,DSJ,2004-05-30 22:42:33.000,2004,5,217,114,2,NULL,70,0,1
0403,119,DSJ,2004-05-31 00:59:55.000,2004,5,218,116,2,NULL,200,0,1
0403,120,DSJ,2004-05-31 01:49:30.000,2004,5,NULL,115,2,NULL,90,0,1
0403,121,DSJ,2004-05-31 03:02:53.000,2004,5,219,111,1,NULL,35,0,1
0403,122,DSJ,2004-05-31 03:50:44.000,2004,5,220,112,2,NULL,75,0,1
0403,123,DSJ,2004-06-03 21:35:27.000,2004,6,221,127,2,NULL,1018,0,1
0403,124,DSJ,2004-06-03 23:14:05.000,2004,6,222,126,2,NULL,395,0,1
0403,126,DSJ,2004-06-04 21:36:03.000,2004,6,233,110,2,NULL,2330,0,1
0403,127,DSJ,2004-06-04 22:58:51.000,2004,6,234,109,2,NULL,600,0,1
0403,128,DSJ,2004-06-05 01:23:15.000,2004,6,235,113,2,NULL,800,0,1
0403,129,DSJ,2004-06-05 02:41:04.000,2004,6,236,117,2,NULL,1900,0,1
0403,130,DSJ,2004-06-05 04:04:03.000,2004,6,236,118,2,NULL,1000,0,1
0403,131,DSJ,2004-06-05 21:40:02.000,2004,6,237,119,2,NULL,87,0,1
0403,132,DSJ,2004-06-05 22:56:37.000,2004,6,238,114,2,NULL,75,0,1
0403,133,DSJ,2004-06-06 01:01:56.000,2004,6,239,116,2,NULL,528,0,1
0403,134,DSJ,2004-06-06 01:55:07.000,2004,6,240,115,2,NULL,90,0,1
0403,135,DSJ,2004-06-06 03:09:11.000,2004,6,240,111,1,NULL,30,0,1
0403,136,DSJ,2004-06-06 04:12:10.000,2004,6,241,112,2,NULL,75,0,1
0403,137,DSJ,2004-06-07 23:57:27.000,2004,6,246,412,2,NULL,1892,0,1
0403,138,DSJ,2004-06-08 01:37:22.000,2004,6,248,411,2,NULL,900,0,1
0403,139,DSJ,2004-06-08 03:32:50.000,2004,6,249,410,2,NULL,480,0,1
0403,140,DSJ,2004-06-08 21:27:44.000,2004,6,252,421,2,NULL,78,0,1
0403,141,DSJ,2004-06-08 23:13:05.000,2004,6,253,422,2,NULL,382,0,1
0403,142,DSJ,2004-06-09 02:32:53.000,2004,6,254,426,2,NULL,540,0,1
0403,143,DSJ,2004-06-09 04:00:34.000,2004,6,255,427,2,NULL,235,0,1
0403,144,DSJ,2004-06-09 21:11:55.000,2004,6,258,404,2,NULL,467,0,1
0403,145,DSJ,2004-06-09 23:25:21.000,2004,6,259,403,2,NULL,1300,0,1
0403,146,DSJ,2004-06-10 02:08:55.000,2004,6,260,402,2,NULL,230,0,1
0403,147,DSJ,2004-06-10 04:10:34.000,2004,6,260,401,2,NULL,820,0,1
0403,148,DSJ,2004-06-10 21:16:35.000,2004,6,268,481,2,NULL,768,0,1
0403,149,DSJ,2004-06-10 22:57:56.000,2004,6,269,482,2,NULL,859,0,1
0403,150,DSJ,2004-06-11 01:34:45.000,2004,6,270,483,2,NULL,610,1,0
0504,1,DSJ,2005-05-01 21:30:22.000,2005,5,1,481,2,NULL,797,0,1
0504,2,DSJ,2005-05-01 23:35:06.000,2005,5,2,482,2,NULL,860,0,1
0504,3,DSJ,2005-05-02 02:28:13.000,2005,5,3,483,2,NULL,600,0,1
0504,4,DSJ,2005-05-04 20:22:36.000,2005,5,4,401,2,NULL,850,0,1
0504,5,DSJ,2005-05-04 23:00:31.000,2005,5,5,402,2,NULL,259,0,1
0504,6,DSJ,2005-05-05 02:29:32.000,2005,5,6,403,2,NULL,1545,0,1
0504,7,DSJ,2005-05-05 04:41:50.000,2005,5,7,404,2,NULL,493,0,1
0504,8,DSJ,2005-05-05 20:44:11.000,2005,5,12,411,2,NULL,850,0,1
0504,9,DSJ,2005-05-05 22:45:18.000,2005,5,13,412,2,NULL,1850,0,1
0504,10,DSJ,2005-05-06 01:23:00.000,2005,5,NULL,413,2,NULL,700,0,1
0504,11,DSJ,2005-05-06 03:16:17.000,2005,5,NULL,414,2,NULL,98,0,1
0504,13,DSJ,2005-05-06 20:46:43.000,2005,5,19,425,2,NULL,1900,0,1
0504,14,DSJ,2005-05-06 23:02:25.000,2005,5,20,424,2,NULL,200,0,1
0504,15,DSJ,2005-05-07 01:32:27.000,2005,5,NULL,423,2,NULL,117,0,1
0504,16,DSJ,2005-05-07 03:28:06.000,2005,5,21,422,2,NULL,345,0,1
0504,17,DSJ,2005-05-07 21:00:13.000,2005,5,22,441,2,NULL,60,0,1
0504,18,DSJ,2005-05-07 22:13:18.000,2005,5,23,442,2,NULL,200,0,1
0504,19,DSJ,2005-05-08 00:25:06.000,2005,5,24,443,2,NULL,580,0,1
0504,20,DSJ,2005-05-08 02:19:50.000,2005,5,25,444,2,NULL,844,0,1
0504,21,DSJ,2005-05-08 04:27:56.000,2005,5,26,445,2,NULL,1042,0,1
0504,22,DSJ,2005-05-08 20:42:41.000,2005,5,27,119,2,NULL,78,0,1
0504,23,DSJ,2005-05-08 22:31:05.000,2005,5,28,114,2,NULL,75,0,1
0504,24,DSJ,2005-05-09 00:55:48.000,2005,5,29,116,2,NULL,203,0,1
0504,25,DSJ,2005-05-09 02:19:46.000,2005,5,NULL,115,2,NULL,90,0,1
0504,26,DSJ,2005-05-09 03:37:04.000,2005,5,NULL,111,1,NULL,40,0,1
0504,27,DSJ,2005-05-09 04:38:25.000,2005,5,30,112,2,NULL,63,0,1
0504,28,DSJ,2005-05-09 21:02:01.000,2005,5,38,110,2,NULL,2331,0,1
0504,30,DSJ,2005-05-09 23:59:27.000,2005,5,39,109,2,NULL,660,0,1
0504,31,DSJ,2005-05-10 01:21:47.000,2005,5,NULL,113,2,NULL,900,0,1
0504,32,DSJ,2005-05-10 02:43:27.000,2005,5,NULL,117,2,NULL,1900,0,1
0504,33,DSJ,2005-05-10 04:06:12.000,2005,5,40,118,2,NULL,1000,0,1
0504,34,DSJ,2005-05-10 21:05:37.000,2005,5,50,123,2,NULL,85,0,1
0504,35,DSJ,2005-05-10 22:38:01.000,2005,5,51,124,2,NULL,130,0,1
0504,36,DSJ,2005-05-11 00:42:57.000,2005,5,52,125,2,NULL,532,0,1
0504,37,DSJ,2005-05-11 02:46:40.000,2005,5,NULL,126,2,NULL,450,0,1
0504,38,DSJ,2005-05-11 04:28:29.000,2005,5,53,127,2,NULL,1000,0,1
0504,39,DSJ,2005-05-12 00:46:01.000,2005,5,NULL,139,1,NULL,55,0,1
0504,40,DSJ,2005-05-12 02:00:53.000,2005,5,NULL,138,1,NULL,59,0,1
0504,41,DSJ,2005-05-12 02:45:14.000,2005,5,NULL,138,1,NULL,58,0,1
0504,42,DSJ,2005-05-12 03:56:07.000,2005,5,58,237,1,NULL,71,0,1
0504,43,DSJ,2005-05-12 04:33:45.000,2005,5,58,237,1,NULL,71,0,1
0504,44,DSJ,2005-05-12 21:03:26.000,2005,5,64,131,2,NULL,82,0,1
0504,45,DSJ,2005-05-12 22:22:02.000,2005,5,65,132,2,NULL,95,0,1
0504,46,DSJ,2005-05-13 00:42:51.000,2005,5,NULL,133,2,NULL,175,0,1
0504,47,DSJ,2005-05-13 02:35:56.000,2005,5,NULL,134,2,NULL,500,0,1
0504,48,DSJ,2005-05-13 04:21:28.000,2005,5,66,135,2,NULL,1000,0,1
0504,49,DSJ,2005-05-13 21:04:45.000,2005,5,73,162,2,NULL,1218,0,1
0504,50,DSJ,2005-05-13 22:44:31.000,2005,5,74,160,2,NULL,87,0,1
0504,51,DSJ,2005-05-14 01:00:30.000,2005,5,75,156,2,NULL,78,0,1
0504,52,DSJ,2005-05-14 02:43:30.000,2005,5,76,154,2,NULL,1346,0,1
0504,53,DSJ,2005-05-14 04:30:07.000,2005,5,77,152,2,NULL,111,0,1
0504,54,DSJ,2005-05-14 22:00:50.000,2005,5,78,166,2,NULL,75,0,1
0504,55,DSJ,2005-05-14 23:52:14.000,2005,5,79,167,2,NULL,90,0,1
0504,56,DSJ,2005-05-15 01:02:22.000,2005,5,80,168,2,NULL,119,0,1
0504,57,DSJ,2005-05-15 02:43:01.000,2005,5,81,170,2,NULL,200,0,1
0504,58,DSJ,2005-05-15 03:55:51.000,2005,5,82,171,2,NULL,410,0,1
0504,59,DSJ,2005-05-15 21:05:36.000,2005,5,87,455,2,NULL,3400,0,1
0504,60,DSJ,2005-05-15 23:24:58.000,2005,5,88,454,2,NULL,820,0,1
0504,61,DSJ,2005-05-16 02:21:17.000,2005,5,NULL,453,2,NULL,108,0,1
0504,62,DSJ,2005-05-16 03:24:34.000,2005,5,NULL,452,2,NULL,95,0,1
0504,63,DSJ,2005-05-16 04:24:25.000,2005,5,89,183,2,NULL,65,0,1
0504,64,DSJ,2005-05-16 21:35:55.000,2005,5,94,465,2,NULL,3300,0,1
0504,65,DSJ,2005-05-16 23:38:17.000,2005,5,95,464,2,NULL,2300,0,1
0504,66,DSJ,2005-05-17 02:35:00.000,2005,5,NULL,463,2,NULL,455,0,1
0504,67,DSJ,2005-05-17 03:55:13.000,2005,5,96,462,2,NULL,110,0,1
0504,68,DSJ,2005-05-18 21:30:52.000,2005,5,101,475,2,NULL,1360,0,1
0504,69,DSJ,2005-05-19 00:49:59.000,2005,5,NULL,474,2,NULL,1600,0,1
0504,70,DSJ,2005-05-19 03:02:49.000,2005,5,102,473,2,NULL,293,0,1
0504,71,DSJ,2005-05-19 04:43:55.000,2005,5,103,472,2,NULL,130,0,1
0504,72,DSJ,2005-05-19 21:39:27.000,2005,5,108,465,2,NULL,3275,0,1
0504,73,DSJ,2005-05-19 23:49:20.000,2005,5,109,464,2,NULL,2400,0,1
0504,74,DSJ,2005-05-20 02:37:05.000,2005,5,110,463,2,NULL,490,0,1
0504,75,DSJ,2005-05-20 04:27:54.000,2005,5,111,462,2,NULL,110,0,1
0504,76,DSJ,2005-05-20 21:35:50.000,2005,5,118,455,2,NULL,3400,0,1
0504,77,DSJ,2005-05-21 00:05:23.000,2005,5,119,454,2,NULL,1120,0,1
0504,78,DSJ,2005-05-21 03:00:48.000,2005,5,NULL,453,2,NULL,115,0,1
0504,79,DSJ,2005-05-21 04:22:41.000,2005,5,120,452,2,NULL,90,0,1
0504,80,DSJ,2005-05-21 21:38:01.000,2005,5,129,171,2,NULL,400,0,1
0504,81,DSJ,2005-05-21 23:24:35.000,2005,5,130,170,2,NULL,200,0,1
0504,82,DSJ,2005-05-25 21:34:51.000,2005,5,132,162,2,NULL,1218,0,1
